method,target_rr,split,stage,call_kind,call_kind_name,refresh_count,opportunities,density,refresh_share,candidate,candidate_label,stage_weights
pma_stageaware_oracle,0.3,test,late,0,predictor,206.0,2880.0,0.07152777777777777,0.035726673603884845,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,test,late,1,corrector,833.0,2688.0,0.3098958333333333,0.14446756850502948,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,early,0,predictor,783.0,3840.0,0.20390625,0.1021259945219773,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,early,1,corrector,3352.0,3840.0,0.8729166666666667,0.43719838267901395,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,middle,0,predictor,10.0,5120.0,0.001953125,0.001304291117777488,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,middle,1,corrector,2141.0,5120.0,0.4181640625,0.27924872831616016,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,late,0,predictor,276.0,3840.0,0.071875,0.035998434850658664,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,all,late,1,corrector,1105.0,3584.0,0.30831473214285715,0.14412416851441243,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,early,0,predictor,197.0,960.0,0.20520833333333333,0.07774269928966061,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,early,1,corrector,960.0,960.0,1.0,0.3788476716653512,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,middle,0,predictor,3.0,1280.0,0.00234375,0.0011838989739542227,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,middle,1,corrector,827.0,1280.0,0.64609375,0.32636148382004737,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,late,0,predictor,69.0,960.0,0.071875,0.02722967640094712,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,calibration,late,1,corrector,478.0,896.0,0.5334821428571429,0.18863456985003946,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,early,0,predictor,603.0,2880.0,0.209375,0.07872062663185378,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,early,1,corrector,2880.0,2880.0,1.0,0.37597911227154046,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,middle,0,predictor,16.0,3840.0,0.004166666666666667,0.0020887728459530026,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,middle,1,corrector,2518.0,3840.0,0.6557291666666667,0.3287206266318538,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,late,0,predictor,220.0,2880.0,0.0763888888888889,0.028720626631853787,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,test,late,1,corrector,1423.0,2688.0,0.5293898809523809,0.18577023498694517,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,early,0,predictor,800.0,3840.0,0.20833333333333334,0.07847753580537571,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,early,1,corrector,3840.0,3840.0,1.0,0.3766921718658034,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,middle,0,predictor,19.0,5120.0,0.0037109375,0.0018638414753776732,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,middle,1,corrector,3345.0,5120.0,0.6533203125,0.32813419658622717,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,late,0,predictor,289.0,3840.0,0.07526041666666666,0.028350009809691976,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.4,all,late,1,corrector,1901.0,3584.0,0.5304129464285714,0.18648224445752404,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,early,0,predictor,207.0,960.0,0.215625,0.06534090909090909,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,early,1,corrector,960.0,960.0,1.0,0.30303030303030304,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,middle,0,predictor,1.0,1280.0,0.00078125,0.0003156565656565657,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,middle,1,corrector,1148.0,1280.0,0.896875,0.36237373737373735,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,late,0,predictor,67.0,960.0,0.06979166666666667,0.0211489898989899,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,calibration,late,1,corrector,785.0,896.0,0.8761160714285714,0.24779040404040403,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,early,0,predictor,631.0,2880.0,0.21909722222222222,0.06572916666666667,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,early,1,corrector,2880.0,2880.0,1.0,0.3,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,middle,0,predictor,20.0,3840.0,0.005208333333333333,0.0020833333333333333,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,middle,1,corrector,3516.0,3840.0,0.915625,0.36625,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,late,0,predictor,217.0,2880.0,0.07534722222222222,0.022604166666666668,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,test,late,1,corrector,2336.0,2688.0,0.8690476190476191,0.24333333333333335,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,early,0,predictor,838.0,3840.0,0.21822916666666667,0.0656328320802005,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,early,1,corrector,3840.0,3840.0,1.0,0.3007518796992481,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,middle,0,predictor,21.0,5120.0,0.0041015625,0.001644736842105263,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,middle,1,corrector,4664.0,5120.0,0.9109375,0.36528822055137844,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,late,0,predictor,284.0,3840.0,0.07395833333333333,0.022243107769423558,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.5,all,late,1,corrector,3121.0,3584.0,0.8708147321428571,0.24443922305764412,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
